'name','correct','wrong','overall_accuracy','average_accuracy','balanced_accuracy','jaccard_macro','FAVOR_p','FAVOR_r','FAVOR_f1','AGAINST_p','AGAINST_r','AGAINST_f1','NONE_p','NONE_r','NONE_f1','micro_p','micro_r','micro_f1','macro2_p','macro2_r','macro2_f1','macro_p','macro_r','macro_f1'
feminist_10_e-3,92.0,41.0,0.6917293233082706,0.6917293233082706,0.6610632183908046,0.5103030303030304,0.6875,0.55,0.6111111111111112,0.6842105263157895,0.8125,0.742857142857143,0.72,0.6206896551724138,0.6666666666666666,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6858552631578947,0.68125,0.676984126984127,0.697236842105263,0.6610632183908046,0.6735449735449736
feminist_20_e-3,64.0,69.0,0.48120300751879697,0.48120300751879697,0.3333333333333333,0.16040100250626566,0.0,0.0,0.0,0.48120300751879697,1.0,0.649746192893401,0.0,0.0,0.0,0.48120300751879697,0.48120300751879697,0.48120300751879697,0.24060150375939848,0.5,0.3248730964467005,0.16040100250626566,0.3333333333333333,0.21658206429780033
feminist_1_e-4,64.0,69.0,0.48120300751879697,0.48120300751879697,0.3333333333333333,0.16040100250626566,0.0,0.0,0.0,0.48120300751879697,1.0,0.649746192893401,0.0,0.0,0.0,0.48120300751879697,0.48120300751879697,0.48120300751879697,0.24060150375939848,0.5,0.3248730964467005,0.16040100250626566,0.3333333333333333,0.21658206429780033
feminist_2_e-4,65.0,68.0,0.48872180451127817,0.48872180451127817,0.3416666666666666,0.16994949494949496,1.0,0.025,0.04878048780487806,0.48484848484848486,1.0,0.653061224489796,0.0,0.0,0.0,0.48872180451127817,0.48872180451127817,0.48872180451127817,0.7424242424242424,0.5125,0.35092085614733703,0.494949494949495,0.3416666666666666,0.233947237431558
feminist_3_e-4,65.0,68.0,0.48872180451127817,0.48872180451127817,0.3416666666666666,0.16994949494949496,1.0,0.025,0.04878048780487806,0.48484848484848486,1.0,0.653061224489796,0.0,0.0,0.0,0.48872180451127817,0.48872180451127817,0.48872180451127817,0.7424242424242424,0.5125,0.35092085614733703,0.494949494949495,0.3416666666666666,0.233947237431558
feminist_5_e-4,76.0,57.0,0.5714285714285714,0.5714285714285714,0.49321120689655173,0.3238957780242184,0.6,0.075,0.13333333333333333,0.5673076923076923,0.921875,0.7023809523809524,0.5833333333333334,0.4827586206896552,0.5283018867924529,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5836538461538461,0.4984375,0.41785714285714287,0.5835470085470086,0.49321120689655173,0.4546720575022462
feminist_10_e-4,77.0,56.0,0.5789473684210527,0.5789473684210527,0.5232758620689656,0.37201582387340904,0.48717948717948717,0.475,0.4810126582278481,0.6075949367088608,0.75,0.6713286713286712,0.6666666666666666,0.3448275862068966,0.4545454545454545,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.547387211944174,0.6125,0.5761706647782596,0.5871470301850049,0.5232758620689656,0.5356289280339913
feminist_20_e-4,80.0,53.0,0.6015037593984962,0.6015037593984962,0.570294540229885,0.412923053832982,0.5,0.525,0.5121951219512195,0.6428571428571429,0.703125,0.6716417910447762,0.6666666666666666,0.4827586206896552,0.56,0.6015037593984962,0.6015037593984962,0.6015037593984962,0.5714285714285714,0.6140625,0.5919184564979978,0.6031746031746031,0.570294540229885,0.5812789709986652
feminist_1_e-5,64.0,69.0,0.48120300751879697,0.48120300751879697,0.3333333333333333,0.16040100250626566,0.0,0.0,0.0,0.48120300751879697,1.0,0.649746192893401,0.0,0.0,0.0,0.48120300751879697,0.48120300751879697,0.48120300751879697,0.24060150375939848,0.5,0.3248730964467005,0.16040100250626566,0.3333333333333333,0.21658206429780033
feminist_2_e-5,43.0,90.0,0.3233082706766917,0.3233082706766917,0.40589080459770116,0.1888468345724191,0.31746031746031744,0.5,0.3883495145631068,0.4444444444444444,0.0625,0.1095890410958904,0.3114754098360656,0.6551724137931034,0.4222222222222222,0.3233082706766917,0.3233082706766917,0.3233082706766917,0.38095238095238093,0.28125,0.2489692778294986,0.35779339058027587,0.40589080459770116,0.3067202592937398
feminist_3_e-5,41.0,92.0,0.3082706766917293,0.3082706766917293,0.3354166666666667,0.1094930514777843,0.3,0.975,0.4588235294117647,0.6666666666666666,0.03125,0.05970149253731343,0.0,0.0,0.0,0.3082706766917293,0.3082706766917293,0.3082706766917293,0.4833333333333333,0.503125,0.25926251097453906,0.3222222222222222,0.3354166666666667,0.17284167398302605
feminist_5_e-5,66.0,67.0,0.49624060150375937,0.49624060150375937,0.35000000000000003,0.1821705426356589,0.4,0.05,0.0888888888888889,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.49624060150375937,0.49624060150375937,0.49624060150375937,0.45,0.525,0.37777777777777777,0.3,0.35000000000000003,0.2518518518518518
feminist_10_e-5,64.0,69.0,0.48120300751879697,0.48120300751879697,0.3333333333333333,0.16161616161616163,0.0,0.0,0.0,0.48484848484848486,1.0,0.653061224489796,0.0,0.0,0.0,0.48120300751879697,0.48120300751879697,0.48120300751879697,0.24242424242424243,0.5,0.326530612244898,0.16161616161616163,0.3333333333333333,0.217687074829932
feminist_20_e-5,65.0,68.0,0.48872180451127817,0.48872180451127817,0.39195402298850573,0.23097273097273097,0.3333333333333333,0.025,0.046511627906976744,0.5137614678899083,0.875,0.6473988439306358,0.38095238095238093,0.27586206896551724,0.32,0.48872180451127817,0.48872180451127817,0.48872180451127817,0.4235474006116208,0.45,0.3469552359188063,0.4093490607252075,0.39195402298850573,0.3379701572792042
feminist_1_e-6,62.0,71.0,0.46616541353383456,0.46616541353383456,0.3292025862068965,0.16621417797888385,0.0,0.0,0.0,0.48031496062992124,0.953125,0.6387434554973822,0.16666666666666666,0.034482758620689655,0.05714285714285715,0.46616541353383456,0.46616541353383456,0.46616541353383456,0.24015748031496062,0.4765625,0.3193717277486911,0.21566054243219598,0.3292025862068965,0.23196210421341312
feminist_2_e-6,37.0,96.0,0.2781954887218045,0.2781954887218045,0.3683908045977011,0.1494759525908512,0.3,0.45,0.36000000000000004,0.0,0.0,0.0,0.2602739726027397,0.6551724137931034,0.3725490196078431,0.2781954887218045,0.2781954887218045,0.2781954887218045,0.15,0.225,0.18000000000000002,0.1867579908675799,0.3683908045977011,0.2441830065359477
feminist_3_e-6,40.0,93.0,0.3007518796992481,0.3007518796992481,0.3491379310344828,0.1370691392864342,0.3017241379310345,0.875,0.4487179487179487,0.0,0.0,0.0,0.29411764705882354,0.1724137931034483,0.2173913043478261,0.3007518796992481,0.3007518796992481,0.3007518796992481,0.15086206896551724,0.4375,0.22435897435897434,0.1986139283299527,0.3491379310344828,0.22203641768859161
feminist_5_e-6,32.0,101.0,0.24060150375939848,0.24060150375939848,0.3298850574712644,0.12358276643990929,0.2727272727272727,0.3,0.28571428571428564,0.0,0.0,0.0,0.2247191011235955,0.6896551724137931,0.3389830508474576,0.24060150375939848,0.24060150375939848,0.24060150375939848,0.13636363636363635,0.15,0.14285714285714282,0.1658154579502894,0.3298850574712644,0.20823244552058107
feminist_10_e-6,38.0,95.0,0.2857142857142857,0.2857142857142857,0.34249281609195403,0.134004134004134,0.0,0.0,0.0,0.5357142857142857,0.234375,0.3260869565217391,0.21904761904761905,0.7931034482758621,0.34328358208955223,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.26785714285714285,0.1171875,0.16304347826086954,0.2515873015873016,0.34249281609195403,0.22312351287043045
feminist_20_e-6,33.0,100.0,0.24812030075187969,0.24812030075187969,0.354058908045977,0.11818863397810765,0.3,0.15,0.2,0.5,0.015625,0.030303030303030304,0.23423423423423423,0.896551724137931,0.37142857142857144,0.24812030075187969,0.24812030075187969,0.24812030075187969,0.4,0.0828125,0.11515151515151516,0.34474474474474476,0.354058908045977,0.2005772005772006
