'name','correct','wrong','overall_accuracy','average_accuracy','balanced_accuracy','jaccard_macro','FAVOR_p','FAVOR_r','FAVOR_f1','AGAINST_p','AGAINST_r','AGAINST_f1','NONE_p','NONE_r','NONE_f1','micro_p','micro_r','micro_f1','macro2_p','macro2_r','macro2_f1','macro_p','macro_r','macro_f1'
hillary_1_e-4,71.0,57.0,0.5546875,0.5546875,0.3333333333333333,0.18489583333333334,0.0,0.0,0.0,0.5546875,1.0,0.7135678391959799,0.0,0.0,0.0,0.5546875,0.5546875,0.5546875,0.27734375,0.5,0.35678391959798994,0.18489583333333334,0.3333333333333333,0.23785594639865995
hillary_2_e-4,71.0,57.0,0.5546875,0.5546875,0.3333333333333333,0.18489583333333334,0.0,0.0,0.0,0.5546875,1.0,0.7135678391959799,0.0,0.0,0.0,0.5546875,0.5546875,0.5546875,0.27734375,0.5,0.35678391959798994,0.18489583333333334,0.3333333333333333,0.23785594639865995
hillary_3_e-4,70.0,58.0,0.546875,0.546875,0.36718556955769704,0.2221449275362319,0.42857142857142855,0.15789473684210525,0.23076923076923078,0.5537190082644629,0.9436619718309859,0.6979166666666666,0.0,0.0,0.0,0.546875,0.546875,0.546875,0.4911452184179457,0.5507783543365455,0.4643429487179487,0.32743014561196376,0.36718556955769704,0.30956196581196577
hillary_5_e-4,81.0,47.0,0.6328125,0.6328125,0.4332839140103781,0.3027925061859314,0.0,0.0,0.0,0.6071428571428571,0.9577464788732394,0.7431693989071038,0.8125,0.34210526315789475,0.4814814814814815,0.6328125,0.6328125,0.6328125,0.30357142857142855,0.4788732394366197,0.3715846994535519,0.47321428571428575,0.4332839140103781,0.4082169601295284
hillary_10_e-4,83.0,45.0,0.6484375,0.6484375,0.6090931554237707,0.44094789340023866,0.5454545454545454,0.631578947368421,0.5853658536585366,0.6707317073170732,0.7746478873239436,0.7189542483660131,0.6666666666666666,0.42105263157894735,0.5161290322580646,0.6484375,0.6484375,0.6484375,0.6080931263858094,0.7031134173461824,0.6521600510122748,0.6276176398127618,0.6090931554237707,0.6068163780942047
hillary_20_e-4,89.0,39.0,0.6953125,0.6953125,0.6582653817642699,0.4956856773717239,0.5909090909090909,0.6842105263157895,0.6341463414634148,0.6987951807228916,0.8169014084507042,0.7532467532467533,0.782608695652174,0.47368421052631576,0.5901639344262294,0.6953125,0.6953125,0.6953125,0.6448521358159913,0.7505559673832469,0.693696547355084,0.6907709890947188,0.6582653817642699,0.6591856763787991
hillary_1_e-5,69.0,59.0,0.5390625,0.5390625,0.323943661971831,0.18253968253968256,0.0,0.0,0.0,0.5564516129032258,0.971830985915493,0.7076923076923076,0.0,0.0,0.0,0.5390625,0.5390625,0.5390625,0.2782258064516129,0.4859154929577465,0.3538461538461538,0.1854838709677419,0.323943661971831,0.23589743589743586
hillary_2_e-5,37.0,91.0,0.2890625,0.2890625,0.3204843093649617,0.09905439902204005,0.0,0.0,0.0,0.3333333333333333,0.014084507042253521,0.027027027027027032,0.288,0.9473684210526315,0.441717791411043,0.2890625,0.2890625,0.2890625,0.16666666666666666,0.007042253521126761,0.013513513513513516,0.2071111111111111,0.3204843093649617,0.15624827281269002
hillary_3_e-5,71.0,57.0,0.5546875,0.5546875,0.3333333333333333,0.18489583333333334,0.0,0.0,0.0,0.5546875,1.0,0.7135678391959799,0.0,0.0,0.0,0.5546875,0.5546875,0.5546875,0.27734375,0.5,0.35678391959798994,0.18489583333333334,0.3333333333333333,0.23785594639865995
hillary_5_e-5,71.0,57.0,0.5546875,0.5546875,0.3333333333333333,0.18489583333333334,0.0,0.0,0.0,0.5546875,1.0,0.7135678391959799,0.0,0.0,0.0,0.5546875,0.5546875,0.5546875,0.27734375,0.5,0.35678391959798994,0.18489583333333334,0.3333333333333333,0.23785594639865995
hillary_10_e-5,72.0,56.0,0.5625,0.5625,0.34210526315789475,0.1951236358613068,0.0,0.0,0.0,0.5590551181102362,1.0,0.7171717171717172,1.0,0.02631578947368421,0.05128205128205127,0.5625,0.5625,0.5625,0.2795275590551181,0.5,0.3585858585858586,0.5196850393700787,0.34210526315789475,0.25615125615125617
hillary_20_e-5,71.0,57.0,0.5546875,0.5546875,0.3333333333333333,0.18489583333333334,0.0,0.0,0.0,0.5546875,1.0,0.7135678391959799,0.0,0.0,0.0,0.5546875,0.5546875,0.5546875,0.27734375,0.5,0.35678391959798994,0.18489583333333334,0.3333333333333333,0.23785594639865995
hillary_1_e-6,70.0,58.0,0.546875,0.546875,0.3367926859402026,0.19720634920634925,0.0,0.0,0.0,0.5573770491803278,0.9577464788732394,0.7046632124352332,0.3333333333333333,0.05263157894736842,0.09090909090909091,0.546875,0.546875,0.546875,0.2786885245901639,0.4788732394366197,0.3523316062176166,0.29690346083788705,0.3367926859402026,0.2651907677814414
hillary_2_e-6,21.0,107.0,0.1640625,0.1640625,0.3427230046948357,0.06080145719489982,0.1557377049180328,1.0,0.2695035460992908,0.3333333333333333,0.028169014084507043,0.05194805194805195,0.0,0.0,0.0,0.1640625,0.1640625,0.1640625,0.24453551912568305,0.5140845070422535,0.16072579902367137,0.16302367941712204,0.3427230046948357,0.10715053268244758
hillary_3_e-6,23.0,105.0,0.1796875,0.1796875,0.352112676056338,0.07035961581416127,0.15702479338842976,1.0,0.27142857142857146,0.5714285714285714,0.056338028169014086,0.10256410256410255,0.0,0.0,0.0,0.1796875,0.1796875,0.1796875,0.3642266824085006,0.528169014084507,0.186996336996337,0.24281778827233372,0.352112676056338,0.12466422466422467
